url,class,id,text
http://zurnal24.si/sport/zavca-z-modrico-zeli-ameriska-tv-135044,sport,135044,"Zavca z modrico želi ameriška TV Slovenski javnosti se je v Ljubljani predstavil boksar Dejan Zavec, ki je pred desetimi dnevi po skoraj 21 mesecih izgubil naslov svetovnega prvaka v velterski kategoriji po verziji IBF. Med drugim je razkril, da bo v ring vnovič stopil v začetku prihodnjega leta, najverjetneje februarja ali marca. Za sodelovanje zainteresirana ameriška televizija HBO. Natančno nadaljevanje kariere še ni znano. Dejan Zavec je potrdil, da je za sodelovanje zelo zainteresirana televizija HBO. ""Vse skupaj je prelepo, da bi bilo vse res, zato počakajmo, kako se bo razpletlo,"" je o nadaljevanju povedal Zavec in dodal, da ima njegov tabor na mizi še več zanimivih ponudb različnih ameriških promotorjev in da bo v prihodnjih tednih znano več, a kot je dejal, ne verjame, da bo priložnost za vrnitev v ring dobil že letos, bolj verjetno se bo to zgodilo februarja ali marca, njegov cilj pa je jasen – vrnitev na vrh. Zavec se je spomnil tudi nedavnega poraza z Američanom Andrejem Bertom v Biloxiju, ki ga je moral zaradi poškodbe očesa predati po peti rundi, čeprav je pred tem pokazal dober boks. Kljub porazu pa ni izgubil dobre volje in smisla za humor, saj je po izrednem sprejemu pri enem od sponzorjev v Ljubljani v šali dejal, da bi izgubil že prej, če bi vedel, da bo kljub porazu doživel takšno dobrodošlico. ""Največ dela imam s tolažbo prijateljev in znancev, vse ostalo gledam pozitivno. Tudi poškodbe so sestavni del športa. Res sem izgubil šampionski pas, a verjamem, da se vse zgodi z nekakšnim namenom. Iz vsega skupaj sem se veliko naučil in včasih je treba stopiti kakšen korak nazaj, da jih potem lahko narediš več naprej,"" je spomine strnil Zavec in brez pretiravanja pristavil, da je v borbi z Bertom boksal dobro, da na tekmi in pripravi ne bi ničesar spremenil, a nihče ne ve, kako bi se dvoboj v resnici razpletel. Tudi deset dni po borbi, v kateri mu je Berto vzel naslov, Zavec ni iskal razlogov za poškodbo pri tekmecu, čeprav ga je slednji ""usodno"" zadel z glavo. ""Pred tem je prejel aperkat in kroše, zato je nekoliko izgubil ravnotežje. Lahko bi bilo tudi obratno, enako bi se lahko zgodilo tudi njemu z moje strani. Tega ne bi pogreval. Zgodilo se je in tega se ne da spremeniti,"" je dejal Zavec. Bolj pomembno za Zavca je, da se je iz dvoboja veliko naučil. Kot pravi, je Berto odličen tekmec, z odlično tehniko, sam pa je v dvoboju spoznal, da vendarle ni razloga, da bi se bal tekmeca in njegovih udarcev, po katerih naj bi ta slovel. ""Udarci so bili močni, a v petih rundah med njimi ni bilo takega, da bi se tekmeca res ustrašil."" A vse to so le spomini. Zavec obljublja, da se bo po krajšem zasluženem dopustu vnovič začel pripravljati na vrnitev na boksarski prestol."
https://zurnal24.si/slovenija/za-otroka-500-evrov-vrtec-za-drugega-zastonj-319039,slovenija,319039,"Za otroka 500 evrov, vrtec za drugega zastonj Predlog vključuje gospodinjski dodatek, zvišanje pomoči za novorojence ter spremembe pri plačilu vrtca. Poslanci NSi so v parlamentarno obravnavo vložili paket štirih zakonodajnih predlogov, med drugim predlog zakona o gospodinjskem dodatku. S tem želijo izboljšati socialni položaj starejših žensk z nizkimi prihodki, je na današnji novinarski konferenci pojasnil vodja poslanske skupine NSi Jožef Horvat. Dodatek bi znašal 100 evrov. ""Zaradi nakopičenih problemov v državi ne moremo vladi dati 100 dni miru; nenazadnje je večji del aktualne vlade bil v vladi že prejšnja štiri leta,"" je dejal Horvat. S svojimi predlogi želijo izpolniti obljube, ki so jih dali volivcem. Gospodinjski dodatek S predlogom novega zakona o gospodinjskem dodatku želijo predvsem izboljšati socialni položaj starejših žensk z nizkimi prihodki, ki po podatkih statističnega urada sodijo v eno socialno najbolj ogroženih družbenih skupin. ""Ne smemo pozabiti, da ženske kot gospodinje poleg službenih obveznosti opravljajo na tedenski ravni tudi okrog 42 ur gospodinjskih del, ki jih nihče ne plača,"" je izpostavil. Jernej Pikalo Slovenija Jernej Pikalo: Prizadevali si bomo, da uvedemo brezplačni vrtec Gre za predlog novega zakona, ki so ga spisali v NSi, s katerim bi obravnavali in urejali pravice do gospodinjskega dodatka v višini 100 evrov. Do tega bi bile upravičene ženske, starejše od 65 let, ki prejemajo do 500 evrov pokojne. .@jozefhorvat na novinarski konferenci: V NSi smo pripravili paket zakonov, s katerim želimo izboljšati socialni položaj starejših žensk z nizkimi dohodki, ki so ena najbolj socialno ogroženih družin. pic.twitter.com/TV4KU05aGp — NSi (@NovaSlovenija) November 13, 2018 Ob rojstvu otroka denarna pomoč S predlagano novelo zakona o starševskem varstvu in družinskih prejemkih želijo poslanci NSi pomoč ob rojstvu otroka vrniti v nekdanjo obliko, torej denarno pomoč. Sedanja oblika pomoči, ki za novorojence predpisuje pakete, je po Horvatovih besedah ""strahovito omejevanje svobode pravic državljank in državljanov"". Poleg tega bi pomoč ob rojstvu otroka zvišali z 280 evrov na 500 evrov. ""To ni velika obremenitev proračuna, letno bi šlo za približno štiri milijone evrov,"" je preračunal. Profimedia Brezplačen vrtec za drugega in naslednje otroke ""Noveliramo tudi zakon o vrtcih in vzpostavljamo rešitve, ki so veljale pred krizo,"" je navedel vodja poslancev NSi. Zato v NSi predlagajo ponovno uvedbo nižje cene vrtca za prvega otroka ter brezplačen vrtec za drugega in vse naslednje otroke, ki so hkrati vpisani v vrtec. Spremembe Slovenija Napovedujejo brezplačen vrtec za vse Pomoč športnim društvom Poslanci NSi so v parlamentarno obravnavo ponovno vložili tudi predlog novele zakona davku od dohodkov pravnih oseb, s katero bi spodbudili podjetja k pomoči športnim društvom. ""Uvedli bi novo olajšavo za podjetja, ki donirajo športnih društvom. Podjetja bi bila upravičena do znižanja davčne osnove za dvakratnik plačane donacije,"" je pojasnil Horvat. Da bi preprečili zlorabe z ustanavljanjem fiktivnih društev, bi se olajšave lahko uveljavile le za društva, ki bi ustrezala določenim pogojem - med drugim, da delajo v javnem interesu. ""Paket bomo predstavili tudi drugim poslanskim skupinam in o njem zahtevali splošno razpravo na seji DZ,"" je sklenil Horvat. dezurni@zurnal24.si"
https://zurnal24.si/sport/olimpijski-prvak-brez-resne-konkurence-26303,sport,26303,"Olimpijski prvak brez resne konkurence Finalni obračuni kanuistov na prvi tekmi svetovnega pokala v slalomu na divjih vodah so minili brez slovenskih predstavnikov. Najboljši Slovenec Jošt Zakrajšek je bil 15. Jošt Zakrajšek , ki bo v četrtek dopolnil 25 let, je bil na progi natančen, saj mu je uspela vožnja brez kazenskih sekund, vendar pa so ga od najboljše deseterice ločile drobne napake, ki so mu na reki Vltavi vzele nekaj dragocenih stotink. Kljub temu, da je zaostal za najboljšo deseterico, ki je vodila v popoldanski polfinale, je bil s svojim dosežkom zadovoljen: ""Z vožnjo sem zadovoljen, čeprav sem čez celo progo zaradi napak izgubil nekaj mest. Ne ravno za prvo mesto, temveč za uvrstitev v finale. Uvrstitev je dobra, ena boljših letos. Tehnične napake bo treba čim prej odpraviti. Upam, da jih bova skupaj s trenerjem Andrejem Jelencem odpravila že do tekme v Tacnu."" Nekoliko več težav kot Zakrajšek sta imela izkušeni Dejan Stevanovič in novinec Benjamin Savšek . Stevanovič, ki ga je že pred kvalifikacijami napadla bolezen in je zaradi slabega počutja izpustil tudi večerjo dan pred polfinali, se je počutil nekoliko bolje, vendar pa še ni bil povsem zdrav. Podobno kot Zakrajšek je tudi on za razliko od nekaterih preteklih tekem, kjer so Slovenci pridno nabirali kazenske sekunde, s postavitvijo vrat opravil brez večjih težav. Bolezen je očitno naredila svoje, saj je za vodilnim po prvem teku Francozom Tonyjem Estanguejem zaostal dobrih šest sekund in pol. Čeprav je Savšek po polfinalu napovedal vožnjo brez kazenskih sekund, mu zastavljenega cilja ni uspelo realizirati. Uspel je sicer izboljšati uvrstitev iz kvalifikacij, vendar pa je šest dodatnih sekund zadostvovalo za 31. mesto. Britanec David Florence je bil v Pragi tretji. © Nina Jelenc V finalu, kjer se je pomerila najboljša deseterica, je slavil dvakratni olimpijski prvak Francoz Tony Estanguet , ki je bil najboljši že v kvalifikacijah. S formo, ki jo je prikazal, je očitno, da bo Estanguet tudi v Pekingu glavni favorit za zlato, olimpijska tekma pa bo tudi edina, kjer se bo srečal s svojim največjim rivalom v zadnjih letih Slovakom Michalom Martikanom , ki je izpustil prvo tekmo svetovenga pokala, zaradi treninga v Pekingu pa ga ne bo tudi na naslednjih dveh tekmah. Na drugo mesto se je uvrstil nekdanji svetovni prvak Avstralec Robin Bell, tretji pa je bil Britanec David Florence. V ženski konkurnci, kjer ni nastopila nobena Slovenka, je zmagala legendarna Štepanka Hilgertova , ki bo v Pekingu nastopila že na svojih petih olimpijskih igrah, po Atlanti in Sydneyju pa bo lovila še tretje zlato. Druga je bila Nemka Mandy Planert, tretja pa Slovakinja Jana Dukatova. V nedeljo bodo na programu še polfinala in finala kajakašev ter kanuistov dvosedov, nato pa bo večina najboljših odpotovala v Ljubljano, kjer bo na sporedu druga tekma svetovnega pokala."
http://zurnal24.si/oglasevanje/cineplexx-vabi-na-prvi-druzinski-dan-197730,magazin,197730,"Cineplexx vabi na prvi družinski dan! Med 11. in 17. uro se bo 30. junija 2013 dogajalo ogromno, v vseh Cineplexx kinematografih bo mogoče srečati maskote, s katerimi se bodo otroci lahko fotografirali, na vsaki lokaciji bodo otroci imeli tudi priložnost, da jim profesionalni maskerji porišejo obraze in jih za en dan spremenijo v priljubljene like animiranih filmov. Hostese bodo najmlajšim delile sokove Rauch Yippy in vodo Jana, za sladkosnede bodo na dosegu roke Haribo medvedki. Na ta dan bodo na ogled kar trije animirani filmi hkrati! Otroci in njihovi starši, pa tudi vsi ostali ljubitelji odličnih animiranih filmov si boste lahko ogledali film Skrivnostni varuhi gozda 3D, in pa filma Pošast z univerze 3D, ter Krila. Vsi filmi so sinhronizirani v slovenskem jeziku. Vstopnica za vsakega od filmov v 2D bo na ta dan 4 €, za ogled v 3D tehnologiji pa bo vstopnica za posamezni film znašala 5,5 €. Nova platna, slika, ostra kot britev, kristalno čist zvok... Cineplexx je edini 100% digitalizirani kino v Sloveniji, ki pripravlja vedno nova presenečenja! Starši, pripeljite otroke in skupaj doživite nov svet kina in zabave! Obiščite tudi spletno stran cineplexx.si in Facebook stran Cineplexx Slovenija. Vašega obiska na svojem blogu pa bo zelo vesel tudi DOMEN ČUDEN, ki z zabavnim in nekoliko posebnim pogledom na svet predstavlja »Življenje v kinu«. Podjetje za distribucijo filmov Constantin Film Holding GmbH je bilo ustanovljeno leta 1951 v Avstriji. Druga temeljna veja podjetja na področju kinematografskih dejavnosti je bila ustanovljena proti koncu 60. let prejšnjega stoletja. V tem segmentu je delovalo 25 tradiconalnih kinematografov in kinematografskih centrov, vse do začetka 90-ih, ko je podjetje doživelo strukturno spremembo. Leta 1993 je bila ustanovljena hčerinska družba Constantin Film Holdinga z imenom Cineplexx Cine Operations Gmbh (d.o.o.). Podjetje se je razvijalo v obdobju, ko so mnogi tradicionalni kinematografi v Avstriji postopoma izginjali, kinematografski multipleksi pa so osvajali tržišče. Podjetje Constantin Film je kot odgovor na ta trend izginjanja tradicionalnih kinematografov reagiralo tako, da je ustanovilo skupino 20 kinematografov in 157 kinematografskih platen v Avstriji. Poleg tega je obstalo še nekaj tradicionalnih kinematografov, ki so skupaj imeli do 16 dvoran. Leta 2009 se je podjetje Cineplexx International GmbH začelo širiti v Avstriji sosednje države, prvo kinodvorano izven Avstrije pa je odprlo v Bolzanu na severnem Tirolskem. Cineplexx je prevzel tudi kinodvorano v centru Zagreba, s čimer je položil temeljni kamen za širitev na Hrvaškem. V letih 2011 in 2012 so sledila odprtja Cineplexx kinematografov na Hrvaškem, v Srbiji, Črni gori in Makedoniji. Zadnja širitev podjetja je potekala oktobra 2012, ko je prevzelo 5 multipleksov v Sloveniji. Trenutno je tako kar 94 filmskih platen, aktivnih izven Avstrije. S kar 35 multipleksi in 6 tradicionalnimi lokacijami v Avstriji, na Hrvaškem, v Srbiji, Sloveniji, Črni gori, Makedoniji in Italiji, je Cineplexx močno zastopan na tržišču in nudi kar okoli 60 000 sedežnih mest v 267 dvoranah. Leta 2012 je delovna sila podjetja štela kar 1100 zaposlenih, skupni prihodki od prodaje so znašali 115 milijonov evrov, število Cineplexxovih obiskovalcev pa je doseglo 10,5 milijonov."
https://zurnal24.si/sport/zavedamo-se-priloznosti-205783,sport,205783,"""Zavedamo se priložnosti"" Nebojša Joksimović je na srečanju z mediji za najnevarnejšega pri Fincih označil Petterija Koponena. Uspeh ali neuspeh na domačem prvenstvu pa bo odvisen od četrtfinala, je prepričan novi član Uniona Olimpije.  Kje so Finci najbolj nevarni?Igrali bodo sproščeno, nekaj podobnega kot Poljaki na tisti zadnji tekmi v Celju. Nimajo kaj izgubiti. Njihova dobra lastnost je met za tri točke. Tega se veliko poslužujejo. Ni pomembno, ali je to iz postavljenega napada ali protinapada. Ne razmišljajo veliko. Zaključujejo napade v petih, šestih sekundah, kar je popolnoma drugače kot pri Grkih. Favoriti so na tem EP že večkrat izgubili.To se je nazadnje zgodilo Latviji proti Belgiji. Latvijci so imeli vse v svojih rokah, Belgijci so bili odpisani, vendar so zadnji zmagali. Nihče ti ne bo pustil sprehoda do zmage. S takšnim razmišljanjem moramo tudi mi iti v tekmo proti Finski. Četrtfinale je tu, a to še nič ne pomeni. Prav ta dvoboj odloči o tem, ali je prvenstvo uspešno ali ne. Z zmago se boriš za kolajne, s porazom za mesta od pet do osem. Zavedamo se priložnosti, ki se nam ponuja. Priložnost je vrhunska, dvomim, da se bo to še kdaj ponovilo, vsaj na domačih tleh ne, zato jo je treba maksimalno izkoristiti.Je treba biti na koga pri Fincih še posebno pozoren?Imajo Petterija Koponena. On je igralec, ki porabi največ žog, je najboljši strelec. Če pride v serijo, je izjemo nevaren. Treba bo zelo paziti nanj, ne sme priti do lahkih metov. Za vsak met se bo moral potruditi.Odlično ste zaustavili Marca Belinellija in Vassilisa Spanoulisa. Koga je bilo težje pokrivati?Spanoulisa. Vedno je na žogi, blokade, ki jih postavljajo zanj, so ubijalske. Prvemu robustnemu centru se še morda izogneš, pri drugem se vse zaustavi. A naši centri so nudili izjemno pomoč. To je bil ključ za uspešno pokrivanje Belinellija in Spanoulisa.Bodo Grki dovolj motivirani za dvoboj s Hrvati?Če si želijo, da prvenstvo zanje ne bo polomija, bodo morali najti to motivacijo. Njihova kakovost ni sporna. Morali se bodo zbrati in igrati na zmago, nato pa čakati na razplet dvoboja med Španijo in Italijo. Je Ukrajina tista reprezentanca, ki si jo želite v četrtfinalu?Preveč razmišljati o tekmecu v četrtfinalu zaenkrat ni zaželeno. Če gledamo na tradicijo in imaš na voljo Litvo, Francijo ali Ukrajino, potem bi se raje pomeril z Ukrajinci. A njihove predstave na EP so izničile vse napovedi, da so outsiderji. V pripravljalnem obdobju smo jih zlahka premagali, a zdaj so v četrtfinalu. Proti vsaki ekipi bo treba igrati resno. Kdo od morebitnih tekmecev je do zdaj pokazal največ?Menim, da Litva. V skupini so trepetali do konca, proti Bosni in Hercegovini so bili že blizu tega, da odidejo domov, vendar so v drugem delu pokazali še največ. S Srbijo pa bi se rad boril za kakšna višja mesta (pogovor je bil opravljen pred razpletom v skupini E, op. p.).Ste že naveličani novinarjev?Zavedamo se, da je to sestavni del posla. Normalno se moraš profesionalno obnašati, tako v klubih kot v reprezentanci. Pretiranih problemov nimamo. Tistih deset ali 15 minut, ki se namenijo sedmi sili, je najmanjši problem."
http://zurnal24.si/magazin/kralj-aleksander-na-obisku-53153,magazin,53153,"Kralj Aleksander na obisku V Muzeju novejše zgodovine v Celju bo do 6. septembra na ogled razstava o prvem obisku kralja Aleksandera I. Karađorđevića. ""Letos mineva sto let, odkar je kralj Aleksander I. Karađorđević prvič obiskal Slovenijo. V Ljudskem muzeju Rogaška Slatina in Muzeju novejše zgodovine Celje smo se odločili, da jubilej zaznamujemo z razstavo, ki bo osvežila spomin na pomembno zgodovinsko osebnost in obenem ilustrirala odnos med Slovenci na eni strani ter kraljem Aleksandrom I. in Karađorđevićevimi na drugi,"" o razstavi pravi Aleksander S. Jurkovič oziroma ljudski umetnik Nani Poljanec. Prvič inkognito, drugič pompozno Razstava prikazuje dogajanje julija 1909, ko je takratni prestolonaslednik, pozneje pa jugoslovanski regent in kralj Aleksander I. Karađorđević prvič stopil na slovenska tla. V spremstvu svojega adjutanta je namreč prispel v Rogaško Slatino ter v tem mondenem zdravilišču in letovišču bolj ko ne inkognito preživel nekaj dni. Do njegovega naslednjega obiska slovenskih dežel je minilo kar 11 let, je pa ta zato potekal toliko bolj pompozno in slovesno. Prvi mož kraljevine južnih Slovanov je med turnejo po slovenskih krajih junija 1920 obiskal tudi mesto ob Savinji, kjer so ga, podobno kot drugod, pričakali z velikim navdušenjem in vsemi častmi. Slednje so Celjani izkazali tudi ob drugih priložnostih, zlasti pa ob zadnjem slovesu od tragično preminulega kralja oktobra 1934."
http://zurnal24.si/slovenija/komentarji-in-kolumne/od-zobobola-do-glavobola-75426,slovenija,75426,"Od zobobola  do glavobola Ključno vprašanje: kako preprečiti, da bi zdravniki novačili na račun pacientov. Pred desetimi leti sem se odločil za prestop k zasebnemu zobozdravniku koncesionarju. Pred tem sem po nekaj mesecev čakal na preglede in popravila ... Dost' sem imel tega. Še zlasti ko mi je javni zobozdravnik dejal, da enemu od zob ni več pomoči.Novačenje. Rezultat prestopa je bil presunljiv. V pol leta me je novi zobozdravnik poslal na operacijo in rešil zob ter mi pregledal in popravil vse zobe. Od takrat se vidiva le enkrat na leto ali po potrebi prej. Nič več ne čakam po več ur v čakalnici.A ni vse zlato, kar se sveti. Nedavno me je novi zobozdravnik poslal na rentgensko slikanje zoba iz Tržiča v Kranj. Tam najprej nihče ni dvignil telefona, da bi se lahko naročil. Ker se je ob novem letu spreminjal delovni čas, sem večkrat zaman prišel na slikanje. Nazadnje pa sem naletel na velikansko gnečo. Moj zasebni zobozdravnik me je poslal od 15 do 20 let v preteklost. Ko sem v njegovi ordinaciji potožil, so mi povedali naslednje: “Lahko greste tudi v Tržič.” Pošteno me je pogrelo.Nauk je preprost: ni vprašanje, ali javno ali zasebno zobozdravstvo. Vprašanji sta, kdo je boljši in bolje organiziran, predvsem pa, kako preprečiti, da bi (zobo)zdravniki novačili na račun pacientov.Eden od zdravnikov mi pred dnevi na zadnje vprašanje nikakor ni znal zadovoljivo odgovoriti. Na koncu je dejal: “Saj sem jaz direktor, jaz nadziram.” Po nekem čudnem naključju ima prav ta zdravnik, direktor, tudi svojo zasebno ordinacijo. Nadzira samega sebe!"
http://zurnal24.si/sport/moyes-podoben-sem-mourinhu-239871,sport,239871,"Moyes: Podoben sem Mourinhu Enainpetdesetletni Škot David Moyes je pred dnevi postal novi trener Real Sociedada. Moyes, ki je bi aprila odpuščen pri Manchester Unitedu po vsega desetih mesecih, pravi, da je kot trener bolj podoben Joseju Mourinhu kot Pepu Guardioli. ""Sem bolj podoben Mourinhu. Strog sem do nogometašev, rad trdo delam. Želim si uživati v izzivu, kako klub popeljati proti vrhu La Lige. Pred 12 leti sem se pridružil Evertonu, ki je nekako podoben Real Sociedadu, zapustil pa sem ga, ko se je že uvščal blizu vrha. Upam, da bom enak posel opravil tudi tu,"" je ob predstavitvi v San Sebastianu dejal Moyes. Škotski strateg je dejal, da ga je v prihod prepričala strast predsednika Real Sociedada Jokina Aperribayja: ""Bil je izjemno čustven. Povedal mi je, kako poseben je ta klub in kaj mu pomeni. vedno sem imel ambicije, da bi treniral v tujini. Sem dobro spočit. Šest mesecev sem bil izven pogona, komaj čakam na nov začetek."" Moyes je dejal, da je imel tudi nekaj ponudb v Premier League, a se veseli dela v Španiji: ""Niti enega pomisleka nisem imel. Imel sem ponudbe v Angliji, a edina ponudba ob kateri mi je zaigralo srce je prišla od tu. Zdaj imam priložnost, da vodim klub v La Ligi, ki jo imam za najmočnejšo ligo na svetu. Želim pokazati, da so lahko britanski trenerji uspešni tudi v tujini. Upam, da bom olajšal podoben korak še nekaterim."""
https://zurnal24.si/magazin/film-glasba-tv/kaj-se-je-zgodilo-z-domnom-valicem-316608,magazin,316608,"Kaj se je zgodilo z Domnom Valičem?! Ne boste ga prepoznali … Skupina Lusterdam je izdala album, ki so ga poimenovali po svoji prvi skladbi ’Lepo mi godrnjaš'. Poleg albuma v svet pošiljajo tudi nov singel 'Mesec', tankočutno balado o srce parajočem koncu ljubezni, za katero so posneli tudi videospot, ki je poln simbolike. Glavno vlogo v spotu igra Domen Valič, ki je upodobil morilca. »Videospot oziroma skoraj kratki film na simbolični ravni prikazuje konec odnosa – kako ubiješ, kar si imel rad, pokoplješ in se posloviš. Skladba je avtobiografska, rojena je bila iz žalosti in razočaranja. V spotu smo prikazali konec odnosa oziroma smrt odnosa, seveda na drugačen način. Domen je opravil odlično delo in se prelevil iz klasičnega ""prijaznega fanta"" v krutega, mačističnega možakarja,« je povedal Hieronima Vilar, avtor pesmi in spota, Valič pa je dejal: »Ko sem dobil scenarij za spot, sem bil takoj za, ker se mi je ponudil zanimiv igralski izziv. Takega človeka še nisem raziskoval. Ne glede na to, da gre za krajšo formo - videospot, ki ne ponuja govorjenega besedila - sem vedel, da me čaka intrigantna in zame dobra izkušnja. Gre za človeka, ki je čustvena razvalina, agresivnež, ki ni priseben in je neusmiljen do vseh okrog sebe. Pravi surovež, kar pa jaz še nisem bil.«"
http://zurnal24.si/sport/kosarka/olimpija-brez-tezav-82176,sport,82176,"Olimpija brez težav Union Olimpija na prvi tekmi polfinala lige Telemach proti Šentjurju ni dopustila presenečenja in slavila gladko zmago (94:75). Krka je zanesljivo dobila srečanja proti Heliosu (83:65). Čeprav se je tekma igrala v dvorani Tivoli, pa domači košarkarji niso imeli nobene podpore s tribun, saj je bila večina gledalcev privržencev Šentjurja. Preko 200 se jih je zbralo v hramu slovenskega športa in zagotovo je njihova bučna podpora pomagala igralcem Šentjurja do nove dobre predstave in potrditve zaslužene uvrstitve med štiri najboljša slovenska moštva. Košarkarji Uniona Olimpije so v prvi polfinalni tekmi lige Telemach upravičili vlogo favorita in prepričljivo premagali novinca na tej stopnji tekmovanja Šentjur. Ljubljančani tako vodijo z 1:0 v zmagah in si lahko že v soboto zagotovijo 17. uvrstitev v veliki finale državnega prvenstva. Union Olimpija je doslej osvojila 15 naslovov državnega prvaka, v finalu pa ni nastopila le v sezoni 1999/2000, ko sta se za naslov udarila Krka in Pivovarna Laško.Šentjur se je v borbeni luči predstavil zlasti v tretji četrtini, v kateri mu je uspelo skoraj izničiti visoko vodstvo, ki si ga je Union Olimpija priigrala v prvem polčasu. Na krilih zvestih navijačev so se gostje v 25. minuti približali na 49:43, v 28. na 57:52, nato pa še na 59:55. Če Union Olimpija ne bi zadela 16 trojk in imela v svojih vrstah razpoloženih Saša Ožbolta in Vlatka Ilievskega, bi se lahko gostje celo prebili v ospredje. Tako pa sta najizkušenejša zmaja vendarle stvari vzela v svoje roke, hitro Union Olimpijo popeljala do občutnejše prednosti (74:58, 33. minuta) in jo s suvereno igro nato pripeljala tudi do zaslužene zmage. Helios pred težko nalogoGlede na to, da je Krka dobila tudi peto medsebojno srečanje v tej sezoni, se Heliosu v naslednjih dveh tekmah obeta težko delo, če se želi četrtič zapored uvrstiti v veliki finale državnega prvenstva. Krka brez večjih težavKošarkarji Krke so naredili prvega od dveh korakov proti finalu lige Telemach, v katerem so nazadnje igrali v sezoni 2002/03. V domači dvorani Leon Štukelj v Novem mestu so nadigrali domžalski Helios in tako v dvoboju na dve zmagi – druga tekma bo v soboto, morebitna tretja pa v torek prihodnji teden – povedli z 1:0.Novomeščani so bili v vseh pogledih boljša ekipa na parketu, še zlasti prepričljivi pa so bili v tretji četrtini, v kateri so gostje dosegli vsega sedem točk in po kateri se je razlika med moštvoma povzpela na 14 točk (51:37).Po izenačeni prvi četrtini je Krka pričela svoje vodstvo graditi v zaključku prvega dela, ko se je razlika prvič povzpela na nekaj košev (36:30). Nadaljevanje pa je bilo povsem druga zgodba. Alvina Snowa, ki je bil z 11 točkami najnevarnejši strelec Heliosa v prvem polčasu, so branilci Krke uspešno zaustavili, drugih pravih rešitev v napadu pa trener Ivan Sunara tokrat ni imel. V glave igralcev Heliosa so se naselili dvom, nervoza in neodločenost, medtem ko so gostitelji dobili krila in po zaslugi kolektivne igre polnili tekmečev koš. Ko je v začetku zadnje četrtine Simon Petrov zadel trojko za 56:37, je bil zmagovalec dokončno odločen.Liga Telemach, polfinale:Krka : Helios 83:65 (15:14, 21:16, 15:7, 32:28)Ikonić 17, Balažič 11, Petrov 10; Snow 17, Močnik 14Union Olimpija : Šentjur 94:75 (21:13, 26:21, 17:23, 30:18)Ožbolt 25, Ilievski 19, Bavčić 13; Simović 16, Crenshaw 14"
http://zurnal24.si/sport/nogomet/norcevanje-iz-zvezde-izgubijo-lahko-tudi-trening-208240,sport,208240,"Norčevanje iz Zvezde: izgubijo lahko tudi trening Crvena zvezda je v letošnji sezoni postala tarča posmeha v Srbiji. Nekdaj slavni kolektiv iz Beograda mora iz blata povleči slovenski trener Slaviša Stojanović, ki pa bo kmalu že bivši. ""Nogometaši in strokovni štab Crvene zvezde v pozitivnem razpoloženju in s polno optimizma pričakujejo naslednji trening ter trdijo, da bodo dali vse od sebe, da na njem dosežejo pozitiven rezultat,"" pišejo na šaljivem srbskem portalu Njuz.net. UO spet o usodi Stojanovića Slaba forma Crvene zvezde in že tretji poraz sezone, ki jih je od vodilnih Partizana in Čukaričkega oddaljil za že štiri točke, sta klubsko vodstvo prisilila v nekaj kriznih sestankov. Ob pritisku navijačev je stolček slovenskega trenerja Slaviše Stojanovića že dlje ogrožen. Stojanović razmišlja o taktiki na treningu ""Najpomembneje je, da so vsi člani prvega moštva zdravi in dobro telesno pripravljeni, zato lahko razmišljam o različnih taktičnih možnostih na treningu,"" je v izmišljeni izjavi za Njuz dejal Stojanović, ki je po njihovem ""poročanju"" najavil ofenzivno igro od samega začetka treninga. ""Ekipa se je znašla v situaciji, da ne sme izgubiti tega treninga, če želi do naslova, jasno pa sem igralcem povedal, da poraz ne pride v poštev. Pričakujem, da bomo s trudom na treningu pokazali vse razkošje svojega talenta, ki ni bil nikoli vprašljiv."" ""Dobro pripravljeni"" Stojanovića v ponedeljek pozno popoldne čaka sestanek upravnega odbora kluba, ki bo še drugič v nekaj tednih odločal o njegovi prihodnosti na Marakani. Ljubljančan je skupaj z igralci na udaru navijačev, ki svoj gnev stresajo prek družabnih omrežij, jasno pa so svoje nezadovoljstvo izkazali na nedavni tekmi proti Voždovcu, ko so osramočenim igralcem vzeli drese. ""Dobro smo pripravljeni za ta trening. Če nam bo uspelo prenesti vse taktične zamisli našega trenerja, ne dvomim o uspehu,"" je za Njuz optimistično dejal kapetan Nenad Milijaš. Srbski šaljivci dodajajo, da bi morebitni poraz rdeče-belih na treningu lahko prinesel spremembe na samem vrhu najtrofejnejšega srbskega kluba. Kontakt z Jankovićem Resn(ejš)i mediji v Srbiji medtem poročajo, da bo poleg Stojanovića iz kluba odletel tudi športni direktor Zoran Stojadinović. Dnevnik Blic poroča, da so pri rdeče-belih že stopili v kontakt z nekdanjim trenerjem Aleksandrom Jankovićem, ki bo zamenjal Stojanovića, Stojadinović pa da bo ""plačal za selekcijo igralcev, ki so se dobesedno osramotili to jesen"". Med njimi je tudi slovenski reprezentant Nejc Pečnik, eden redkih, ki je poleg vratarja Bobana Bajkovića in Miloša Ninkovića vsaj delno oproščen kritik zaradi nekaj zadetkov in nasploh povsem solidnih predstav v rdeče-belem dresu."
